Ticker,Company,Date,Open,High,Low,Close,Volume,Daily_Return
CAT,Caterpillar Inc,2023-05-22,214.25,217.16,211.89,214.26,2540614.0,-0.0024210820374337416
CAT,Caterpillar Inc,2023-05-23,213.2,215.26,211.35,212.71,2298512.0,-0.0072342014375057495
CAT,Caterpillar Inc,2023-05-24,211.81,212.48,209.22,209.7,2963968.0,-0.014150721639791364
CAT,Caterpillar Inc,2023-05-25,209.69,211.785,208.6,209.98,2243773.0,0.0013352408202194077
CAT,Caterpillar Inc,2023-05-26,211.74,213.28,210.205,211.8,1973881.0,0.008667492142108824
CAT,Caterpillar Inc,2023-05-30,211.18,212.89,208.25,209.9,2885893.0,-0.008970727101038745
CAT,Caterpillar Inc,2023-05-31,209.13,210.78,205.6,205.75,5936977.0,-0.01977131967603618
CAT,Caterpillar Inc,2023-06-01,207.68,210.57,206.04,209.07,2989150.0,0.016136087484811545
CAT,Caterpillar Inc,2023-06-02,214.95,227.78,214.01,226.63,8358196.0,0.08399100779643187
CAT,Caterpillar Inc,2023-06-05,226.99,227.58,220.75,222.47,3901238.0,-0.018355910514936236
CAT,Caterpillar Inc,2023-06-06,221.86,228.27,221.45,226.68,3230095.0,0.018923899851665427
CAT,Caterpillar Inc,2023-06-07,227.81,236.36,226.28,235.55,5586408.0,0.03913005117346047
CAT,Caterpillar Inc,2023-06-08,234.54,236.28,231.74,234.45,3548041.0,-0.004669921460411897
CAT,Caterpillar Inc,2023-06-09,235.7,235.81,231.43,235.03,2489663.0,0.00247387502665819
CAT,Caterpillar Inc,2023-06-12,235.23,238.885,233.3201,237.9,3645004.0,0.012211207079947162
CAT,Caterpillar Inc,2023-06-13,240.08,246.68,239.68,245.44,4335106.0,0.03169398907103815
CAT,Caterpillar Inc,2023-06-14,246.8,248.32,241.57,243.32,3122386.0,-0.00863754889178625
CAT,Caterpillar Inc,2023-06-15,244.0,248.3782,243.48,247.67,2743898.0,0.01787769192832478
CAT,Caterpillar Inc,2023-06-16,249.4,250.89,244.97,245.27,5261185.0,-0.009690313723906718
CAT,Caterpillar Inc,2023-06-20,242.33,243.215,240.55,241.15,2980704.0,-0.016797814653239262
CAT,Caterpillar Inc,2023-06-21,238.84,245.26,238.0313,241.48,2892473.0,0.001368442877876852
CAT,Caterpillar Inc,2023-06-22,240.23,240.98,235.95,237.34,2423665.0,-0.017144276958754312
CAT,Caterpillar Inc,2023-06-23,234.44,235.86,231.28,234.44,3354027.0,-0.012218757900058996
CAT,Caterpillar Inc,2023-06-26,235.46,239.6225,235.125,236.95,1748332.0,0.010706364101689125
CAT,Caterpillar Inc,2023-06-27,237.48,240.84,235.32,240.69,2283013.0,0.015783920658366757
CAT,Caterpillar Inc,2023-06-28,239.29,242.05,237.86,241.87,2200056.0,0.004902571772819941
CAT,Caterpillar Inc,2023-06-29,241.94,246.8628,241.37,244.24,2070085.0,0.009798652168520272
CAT,Caterpillar Inc,2023-06-30,246.57,246.9344,243.89,246.05,2377993.0,0.007410743530953168
CAT,Caterpillar Inc,2023-07-03,245.95,248.39,245.27,247.33,1045746.0,0.005202194675878902
CAT,Caterpillar Inc,2023-07-05,245.0,247.5,244.1183,244.83,1820710.0,-0.0101079529373711
CAT,Caterpillar Inc,2023-07-06,242.75,243.87,238.84,240.58,3081719.0,-0.017358983784666937
CAT,Caterpillar Inc,2023-07-07,240.19,247.8,240.11,245.18,2903972.0,0.019120458891013437
CAT,Caterpillar Inc,2023-07-10,244.51,249.36,244.09,248.81,2771882.0,0.014805449057835096
CAT,Caterpillar Inc,2023-07-11,249.84,254.47,249.84,252.85,3294783.0,0.01623728949801051
CAT,Caterpillar Inc,2023-07-12,255.49,257.64,251.44,253.6,2986445.0,0.0029661854854656777
CAT,Caterpillar Inc,2023-07-13,254.56,256.46,252.74,255.86,1949520.0,0.00891167192429032
CAT,Caterpillar Inc,2023-07-14,256.48,256.48,252.91,255.62,1936998.0,-0.0009380129758461697
CAT,Caterpillar Inc,2023-07-17,254.27,258.85,252.01,257.46,2674932.0,0.007198184805570662
CAT,Caterpillar Inc,2023-07-18,257.63,264.16,256.93,263.81,3833380.0,0.024664025479686158
CAT,Caterpillar Inc,2023-07-19,260.14,262.92,259.7,262.75,2771896.0,-0.004018043288730566
CAT,Caterpillar Inc,2023-07-20,264.17,265.4,260.44,261.09,2102305.0,-0.006317792578496739
CAT,Caterpillar Inc,2023-07-21,261.75,261.76,257.51,257.65,2249852.0,-0.013175533340993528
CAT,Caterpillar Inc,2023-07-24,258.3,262.44,258.1,259.37,2195493.0,0.006675722879875945
CAT,Caterpillar Inc,2023-07-25,260.1,263.88,259.44,262.06,2016647.0,0.01037128426572087
CAT,Caterpillar Inc,2023-07-26,260.53,262.54,257.25,258.32,2622804.0,-0.014271540868503463
CAT,Caterpillar Inc,2023-07-27,258.97,261.1,256.8226,258.3,2284531.0,-7.742335088256613e-05
CAT,Caterpillar Inc,2023-07-28,259.93,262.98,258.99,260.43,2104855.0,0.008246225319396006
CAT,Caterpillar Inc,2023-07-31,262.75,265.21,261.66,265.17,3576780.0,0.01820066812579202
CAT,Caterpillar Inc,2023-08-01,272.75,288.78,270.5,288.65,11830412.0,0.08854696986838606
CAT,Caterpillar Inc,2023-08-02,287.75,293.88,286.09,287.57,6290294.0,-0.003741555517062123
CAT,Caterpillar Inc,2023-08-03,285.54,287.94,281.05,281.45,4745711.0,-0.02128177487220506
CAT,Caterpillar Inc,2023-08-04,283.2,283.5,275.36,276.44,3888182.0,-0.01780067507550187
CAT,Caterpillar Inc,2023-08-07,277.12,281.96,275.89,281.65,2438200.0,0.01884676602517721
CAT,Caterpillar Inc,2023-08-08,278.0,283.95,274.78,282.89,2519489.0,0.0044026273744008915
CAT,Caterpillar Inc,2023-08-09,284.66,287.12,283.88,284.53,3088597.0,0.005797306373501954
CAT,Caterpillar Inc,2023-08-10,284.49,287.66,281.19,283.82,2647229.0,-0.0024953431975537343
CAT,Caterpillar Inc,2023-08-11,283.94,286.04,282.61,285.22,1874273.0,0.0049327038263689005
CAT,Caterpillar Inc,2023-08-14,284.06,285.6,281.27,284.54,2194187.0,-0.0023841245354463414
CAT,Caterpillar Inc,2023-08-15,282.52,282.64,277.05,277.37,2593607.0,-0.025198566106698572
CAT,Caterpillar Inc,2023-08-16,277.0,281.71,274.085,274.51,2831256.0,-0.010311136748747174
CAT,Caterpillar Inc,2023-08-17,277.02,279.55,274.66,275.17,2534718.0,0.0024042839969400376
CAT,Caterpillar Inc,2023-08-18,273.01,275.69,271.11,273.8,2532964.0,-0.004978740415016225
CAT,Caterpillar Inc,2023-08-21,274.75,276.235,268.8,272.75,2207586.0,-0.003834915997078192
CAT,Caterpillar Inc,2023-08-22,273.94,274.1299,269.67,270.2,1669867.0,-0.009349220898258515
CAT,Caterpillar Inc,2023-08-23,270.3,273.76,269.1101,273.03,1677971.0,0.010473723168023641
CAT,Caterpillar Inc,2023-08-24,271.6,274.69,269.2,269.3,1433718.0,-0.013661502399003655
CAT,Caterpillar Inc,2023-08-25,271.52,273.62,268.83,272.56,1291666.0,0.012105458596360918
CAT,Caterpillar Inc,2023-08-28,273.5,276.999,273.035,274.79,1550820.0,0.008181684766656927
CAT,Caterpillar Inc,2023-08-29,275.0,280.13,273.43,280.03,2065754.0,0.01906910731831557
CAT,Caterpillar Inc,2023-08-30,280.03,283.81,279.81,282.33,1431019.0,0.008213405706531507
CAT,Caterpillar Inc,2023-08-31,283.64,284.805,280.84,281.13,2579127.0,-0.004250345340558903
CAT,Caterpillar Inc,2023-09-01,284.8,287.07,283.65,286.25,2336591.0,0.01821221498950676
CAT,Caterpillar Inc,2023-09-05,286.34,289.41,281.38,281.63,2515636.0,-0.016139737991266445
CAT,Caterpillar Inc,2023-09-06,280.42,284.47,279.04,282.9,1688876.0,0.004509462770301287
CAT,Caterpillar Inc,2023-09-07,280.93,283.48,277.6509,281.43,1593373.0,-0.0051961823966064635
CAT,Caterpillar Inc,2023-09-08,281.57,283.39,279.12,282.28,1241276.0,0.003020289237110285
CAT,Caterpillar Inc,2023-09-11,284.56,285.0,279.95,282.05,1515311.0,-0.0008147938217371031
CAT,Caterpillar Inc,2023-09-12,280.26,284.715,279.82,281.81,1587363.0,-0.0008509129586953268
CAT,Caterpillar Inc,2023-09-13,280.21,282.74,273.0301,275.92,2119256.0,-0.02090060679181005
CAT,Caterpillar Inc,2023-09-14,279.0,283.175,277.83,282.56,2660520.0,0.024064946361264106
CAT,Caterpillar Inc,2023-09-15,281.87,281.87,277.33,279.15,4940871.0,-0.012068233295583375
CAT,Caterpillar Inc,2023-09-18,279.06,282.75,278.85,280.94,1363218.0,0.006412323123768715
CAT,Caterpillar Inc,2023-09-19,280.08,283.5,277.65,279.67,2313534.0,-0.004520538193208412
CAT,Caterpillar Inc,2023-09-20,281.5,286.5985,278.08,278.61,2382011.0,-0.003790181285086014
CAT,Caterpillar Inc,2023-09-21,276.21,276.21,271.6,272.03,2278483.0,-0.023617242740748834
CAT,Caterpillar Inc,2023-09-22,272.01,275.1,271.61,273.06,1708570.0,0.0037863470940706634
CAT,Caterpillar Inc,2023-09-25,270.75,274.83,270.07,274.27,1257517.0,0.004431260528821479
CAT,Caterpillar Inc,2023-09-26,271.15,273.42,269.15,269.52,1756427.0,-0.0173187005505524
